 BIL 20020603  8.93  6.45  0.11  0.39  0.26 308.0
 BIL 20020604  9.22  7.88  0.20  0.56  0.19 299.7
 BIL 20020605  8.65  7.18  0.13  0.58  0.22 317.2
 BIL 20020606  7.38  5.98  0.18  0.48  0.23 363.0
 BIL 20020607  8.21  6.46  0.12  0.51  0.23 332.3
 BIL 20020608  8.23  4.14  0.00  0.09  0.33 332.2
 BIL 20020609  8.80  6.37  0.05  0.44  0.29 314.7
 BIL 20020611  7.88  5.57  0.00  0.37  0.43 345.7
 BIL 20020612  8.66  6.67  0.08  0.45  0.34 319.5
 BIL 20020613  8.16  7.55  0.50  0.44  0.04 336.1
 BIL 20020614  8.18  7.78  0.52  0.49  0.00 335.7
 BIL 20020615  7.70  6.72  0.24  0.58  0.14 352.8
 BIL 20020616  8.09  7.34  0.33  0.55  0.12 338.9
 BIL 20020617  8.26  6.05  0.05  0.42  0.34 333.1
 BIL 20020618  8.27  4.82  0.00  0.20  0.37 333.1
 BIL 20020619  8.94  7.31  0.20  0.47  0.23 312.3
 BIL 20020620 10.36  9.03  0.26  0.55  0.15 275.9
 BIL 20020621  9.20  7.40  0.13  0.50  0.27 304.6
 BIL 20020622  9.10  6.02  0.06  0.30  0.32 307.4
 BIL 20020623  9.22  7.06  0.14  0.38  0.33 303.7
 BIL 20020624  9.63  8.03  0.17  0.56  0.19 292.8
 BIL 20020625  9.67  8.85  0.36  0.55  0.09 291.8
 BIL 20020626  8.80  8.15  0.42  0.52  0.06 315.5
 BIL 20020627  8.64  7.98  0.40  0.54  0.06 320.0
 BIL 20020628  8.68  7.78  0.29  0.57  0.13 318.5
 BIL 20020629  9.12  7.26  0.08  0.50  0.33 305.5
 BIL 20020630 10.39  9.58  0.47  0.42  0.11 273.8
 BIL 20020701  9.05  7.79  0.32  0.46  0.15 306.8
 BIL 20020702  8.88  8.08  0.43  0.46  0.09 311.6
 BIL 20020703  8.89  7.52  0.10  0.62  0.25 310.6
 BIL 20020704  8.73  7.11  0.13  0.56  0.21 314.9
 BIL 20020705  9.68  8.14  0.24  0.52  0.15 288.5
 BIL 20020706 10.26  8.70  0.12  0.60  0.25 274.1
 BIL 20020707 10.00  8.74  0.24  0.57  0.16 279.9
 BIL 20020708 10.64  9.31  0.26  0.54  0.17 265.6
 BIL 20020709  9.21  8.80  0.71  0.24  0.05 298.4
 BIL 20020710  9.32  8.87  0.64  0.35  0.00 295.2
 BIL 20020711 10.17  9.70  0.78  0.19  0.00 273.6
 BIL 20020712  9.87  9.16  0.38  0.57  0.06 280.0
 BIL 20020713  9.44  8.76  0.43  0.52  0.05 290.1
 BIL 20020714  9.50  8.69  0.35  0.56  0.09 287.6
 BIL 20020715  9.33  7.78  0.14  0.58  0.21 291.1
 BIL 20020716  9.29  7.73  0.18  0.56  0.17 291.5
 BIL 20020717  9.48  7.24  0.09  0.47  0.28 286.0
 BIL 20020718  9.65  8.16  0.20  0.56  0.17 280.6
 BIL 20020719  9.82  6.61  0.11  0.24  0.35 275.7
 BIL 20020720  9.22  7.52  0.11  0.57  0.23 290.1
 BIL 20020721  9.05  7.40  0.13  0.55  0.23 293.3
 BIL 20020722  8.69  6.67  0.09  0.49  0.26 302.1
 BIL 20020723  8.66  7.15  0.10  0.60  0.23 301.6
 BIL 20020724  8.52  7.21  0.15  0.59  0.21 304.7
 BIL 20020725  8.54  7.14  0.13  0.59  0.22 303.0
 BIL 20020726  8.07  6.38  0.06  0.53  0.31 316.6
 BIL 20020727  8.10  5.79  0.03  0.39  0.37 314.3
 BIL 20020728  7.47  5.87  0.10  0.51  0.26 334.9
 BIL 20020729  8.08  6.54  0.07  0.57  0.28 312.4
 BIL 20020730  8.17  7.16  0.20  0.57  0.23 308.2
 BIL 20020731  8.20  7.06  0.27  0.49  0.19 305.4
 BIL 20020802  8.24  6.37  0.09  0.50  0.26 300.9
 BIL 20020803  8.09  6.91  0.40  0.37  0.13 303.9
 BIL 20020804  8.29  6.92  0.14  0.57  0.23 296.2
 BIL 20020805  8.43  6.40  0.26  0.34  0.17 290.5
 BIL 20020806  8.50  7.94  0.55  0.34  0.12 287.1
 BIL 20020807  8.61  5.84  0.11  0.34  0.22 282.3
 BIL 20020808  8.03  3.79  0.00  0.10  0.24 297.3
 BIL 20020809  6.96  5.28  0.00  0.51  0.36 333.6
 BIL 20020810  7.66  6.58  0.15  0.60  0.23 305.6
 BIL 20020811  7.62  6.59  0.25  0.52  0.19 304.6
 BIL 20020812  7.01  5.72  0.26  0.44  0.17 324.5
 BIL 20020813  7.38  5.52  0.00  0.49  0.36 308.6
 BIL 20020814  7.66  6.31  0.08  0.57  0.30 296.6
 BIL 20020815  7.37  6.05  0.20  0.49  0.21 304.3
 BIL 20020816  7.50  6.38  0.19  0.53  0.24 297.4
 BIL 20020817  7.32  6.83  0.56  0.37  0.06 301.4
 BIL 20020818  6.99  5.89  0.25  0.51  0.15 311.3
 BIL 20020819  7.12  6.74  0.67  0.27  0.05 303.7
 BIL 20020820  6.96  5.93  0.22  0.56  0.15 307.1
 BIL 20020821  6.56  4.00  0.02  0.23  0.36 320.2
 BIL 20020822  6.42  5.68  0.30  0.54  0.13 322.9
 BIL 20020823  6.40  4.99  0.10  0.50  0.26 321.0
 BIL 20020824  6.73  4.79  0.06  0.40  0.30 304.8
 BIL 20020825  6.65  5.80  0.26  0.55  0.15 305.3
 BIL 20020826  6.64  5.62  0.21  0.55  0.17 302.6
