 BOI 20031217  1.26  0.82  0.11  0.35  0.13 283.7
 BOI 20031218  1.25  1.11  0.28  0.52  0.20 288.1
 BOI 20031219  1.29  0.90  0.16  0.33  0.20 279.1
 BOI 20031220  1.19  0.64  0.00  0.19  0.27 300.4
 BOI 20031221  1.18  0.77  0.15  0.30  0.15 304.6
 BOI 20031222  1.19  0.98  0.33  0.43  0.09 301.8
 BOI 20031223  1.19  0.76  0.07  0.27  0.28 301.3
 BOI 20031224  1.18  0.56  0.00  0.05  0.32 306.1
 BOI 20031225  1.14  0.57  0.00  0.11  0.29 316.8
 BOI 20031226  1.13  0.78  0.13  0.34  0.21 319.0
 BOI 20031227  1.09  0.62  0.00  0.24  0.27 330.8
 BOI 20031228  1.07  0.56  0.00  0.19  0.25 338.7
 BOI 20031229  1.11  0.48  0.00  0.00  0.27 325.4
 BOI 20031230  1.04  0.84  0.29  0.43  0.12 349.7
 BOI 20031231  1.04  0.45  0.00  0.02  0.26 348.9
