 BOS 20021014  3.41  3.16  0.56  0.30  0.14 290.3
 BOS 20021015  3.24  2.73  0.58  0.22  0.02 298.0
 BOS 20021016  3.36  1.06  0.00  0.00  0.00 283.7
 BOS 20021017  3.19  2.82  0.41  0.40  0.15 291.8
 BOS 20021018  2.89  2.48  0.29  0.44  0.22 312.4
 BOS 20021019  2.81  1.33  0.00  0.14  0.19 315.1
 BOS 20021020  2.67  2.45  0.49  0.36  0.15 324.3
 BOS 20021021  2.67  2.19  0.28  0.38  0.23 318.1
 BOS 20021022  2.64  2.16  0.39  0.28  0.19 316.1
 BOS 20021023  2.65  1.84  0.24  0.26  0.16 309.0
 BOS 20021024  2.62  2.18  0.40  0.33  0.13 306.7
 BOS 20021025  2.45  1.91  0.31  0.36  0.11 319.2
 BOS 20021026  2.52  0.88  0.05  0.00  0.00 305.9
 BOS 20021027  2.36  2.21  0.54  0.36  0.11 318.0
 BOS 20021028  2.28  1.57  0.00  0.44  0.29 321.6
 BOS 20021029  2.41  2.05  0.51  0.28  0.07 301.3
 BOS 20021030  2.47  1.40  0.00  0.27  0.23 290.0
 BOS 20021031  2.13  1.45  0.08  0.38  0.22 325.3
 BOS 20021101  1.98  1.20  0.07  0.25  0.24 342.7
 BOS 20021102  1.76  1.50  0.47  0.29  0.12 375.7
 BOS 20021103  1.81  1.69  0.53  0.37  0.11 359.4
 BOS 20021104  1.92  0.92  0.00  0.14  0.20 334.3
 BOS 20021105  1.98  1.56  0.33  0.34  0.12 317.6
 BOS 20021106  2.21  0.75  0.00  0.00  0.06 282.4
 BOS 20021107  1.79  1.64  0.50  0.32  0.18 335.7
 BOS 20021108  1.88  1.62  0.28  0.49  0.17 316.2
 BOS 20021109  1.92  1.38  0.08  0.41  0.28 306.0
 BOS 20021110  1.89  1.24  0.08  0.39  0.15 304.6
 BOS 20021111  2.02  0.98  0.05  0.13  0.14 282.6
 BOS 20021112  1.95  0.72  0.00  0.03  0.08 286.8
 BOS 20021113  1.93  0.71  0.00  0.02  0.10 286.2
 BOS 20021114  1.60  1.31  0.39  0.31  0.14 333.3
 BOS 20021115  1.71  1.20  0.05  0.41  0.28 308.2
 BOS 20021116  1.68  0.58  0.00  0.00  0.07 308.5
 BOS 20021117  1.84  0.58  0.00  0.00  0.00 277.6
 BOS 20021118  1.54  1.29  0.34  0.36  0.20 324.0
 BOS 20021119  1.77  1.07  0.01  0.35  0.20 281.6
 BOS 20021120  1.60  1.12  0.05  0.41  0.27 304.7
 BOS 20021121  1.60  0.81  0.00  0.22  0.15 300.1
 BOS 20021122  1.66  0.62  0.00  0.04  0.08 287.0
 BOS 20021123  1.35  0.97  0.17  0.30  0.28 342.1
 BOS 20021124  1.45  1.27  0.33  0.44  0.19 315.8
 BOS 20021125  1.53  1.07  0.18  0.34  0.15 296.1
 BOS 20021126  1.55  1.24  0.35  0.34  0.12 288.6
 BOS 20021127  1.37  0.59  0.00  0.09  0.16 319.9
 BOS 20021128  1.24  1.09  0.37  0.38  0.22 347.3
 BOS 20021129  1.37  0.80  0.00  0.30  0.23 314.7
 BOS 20021130  1.24  0.71  0.00  0.26  0.25 342.5
 BOS 20021201  1.06  0.90  0.22  0.44  0.31 394.7
 BOS 20021202  1.28  0.73  0.00  0.24  0.27 324.9
 BOS 20021203  1.18  0.98  0.39  0.32  0.16 347.4
 BOS 20021204  1.15  1.09  0.62  0.30  0.08 353.0
 BOS 20021205  1.30  0.77  0.00  0.33  0.21 310.7
 BOS 20021206  1.25  0.85  0.14  0.36  0.15 319.3
 BOS 20021207  1.25  1.08  0.27  0.46  0.23 315.3
 BOS 20021208  1.19  0.96  0.19  0.49  0.20 330.3
 BOS 20021209  1.11  1.06  0.67  0.31  0.02 353.1
 BOS 20021210  1.31  1.12  0.23  0.47  0.26 298.8
 BOS 20021211  1.30  0.83  0.23  0.23  0.08 299.6
 BOS 20021212  1.25  0.44  0.00  0.00  0.09 310.2
