 BIS 20031018  2.61  2.36  0.60  0.25  0.09 275.1
 BIS 20031019  2.70  2.51  0.60  0.31  0.07 262.5
 BIS 20031020  2.61  2.38  0.45  0.40  0.15 265.5
 BIS 20031021  2.75  2.41  0.32  0.44  0.22 247.9
 BIS 20031022  2.66  2.44  0.62  0.25  0.09 249.8
 BIS 20031023  2.65  1.87  0.17  0.33  0.20 245.9
 BIS 20031024  2.25  1.66  0.07  0.39  0.36 278.4
 BIS 20031025  2.13  1.64  0.31  0.33  0.13 285.7
 BIS 20031026  2.02  1.62  0.25  0.36  0.26 293.1
 BIS 20031027  2.15  1.01  0.00  0.13  0.19 271.4
 BIS 20031028  1.76  1.38  0.37  0.27  0.15 318.2
 BIS 20031029  1.84  0.75  0.00  0.09  0.10 298.9
 BIS 20031030  1.79  0.74  0.00  0.06  0.15 300.6
 BIS 20031031  1.66  0.98  0.10  0.24  0.16 315.9
 BIS 20031101  1.71  0.88  0.00  0.22  0.17 302.0
 BIS 20031102  1.69  1.33  0.23  0.41  0.19 298.7
 BIS 20031103  1.93  0.70  0.00  0.00  0.11 259.7
 BIS 20031104  1.61  0.76  0.07  0.08  0.15 299.1
 BIS 20031105  1.52  1.22  0.38  0.27  0.18 308.7
 BIS 20031106  1.37  1.18  0.30  0.43  0.22 332.9
 BIS 20031107  1.57  1.17  0.23  0.33  0.21 286.3
 BIS 20031108  1.52  1.32  0.67  0.17  0.00 289.7
 BIS 20031109  1.49  1.31  0.45  0.38  0.10 289.3
 BIS 20031110  1.37  0.99  0.12  0.39  0.23 306.7
 BIS 20031111  1.25  0.80  0.00  0.34  0.30 328.9
 BIS 20031112  1.17  0.98  0.36  0.35  0.19 346.2
 BIS 20031113  1.22  1.13  0.50  0.38  0.12 323.7
 BIS 20031114  1.37  1.05  0.34  0.29  0.13 283.7
 BIS 20031115  1.35  1.05  0.51  0.17  0.05 282.1
 BIS 20031116  1.25  0.92  0.24  0.31  0.19 297.2
 BIS 20031117  1.09  0.73  0.00  0.38  0.33 330.9
 BIS 20031118  1.03  0.88  0.27  0.42  0.27 346.2
 BIS 20031119  1.20  0.92  0.18  0.42  0.22 294.3
 BIS 20031120  1.18  0.94  0.19  0.44  0.25 294.8
 BIS 20031121  0.98  0.53  0.00  0.23  0.21 345.3
 BIS 20031122  0.93  0.41  0.03  0.08  0.13 359.3
 BIS 20031123  0.89  0.62  0.38  0.17  0.07 368.4
 BIS 20031124  0.99  0.73  0.17  0.36  0.25 326.9
 BIS 20031125  0.91  0.68  0.32  0.28  0.13 349.9
 BIS 20031126  0.82  0.58  0.09  0.37  0.29 381.5
 BIS 20031127  0.79  0.64  0.30  0.35  0.22 387.2
 BIS 20031128  0.87  0.71  0.26  0.40  0.24 348.0
 BIS 20031129  0.91  0.66  0.13  0.40  0.21 327.4
 BIS 20031130  0.92  0.84  0.50  0.35  0.15 322.8
 BIS 20031201  0.93  0.77  0.24  0.44  0.22 313.2
 BIS 20031202  0.94  0.57  0.07  0.27  0.22 307.0
 BIS 20031203  0.93  0.63  0.12  0.36  0.19 308.2
 BIS 20031204  0.84  0.53  0.06  0.29  0.27 337.4
 BIS 20031205  0.84  0.75  0.74  0.13  0.00 329.6
 BIS 20031206  0.86  0.54  0.00  0.33  0.30 317.8
 BIS 20031207  0.79  0.47  0.00  0.29  0.27 347.2
 BIS 20031208  0.77  0.45  0.10  0.22  0.18 352.5
 BIS 20031209  0.74  0.50  0.16  0.32  0.17 366.5
 BIS 20031210  0.81  0.52  0.18  0.19  0.23 327.9
 BIS 20031211  0.78  0.55  0.33  0.19  0.15 342.4
 BIS 20031212  0.77  0.66  0.69  0.12  0.01 342.8
 BIS 20031213  0.79  0.52  0.03  0.38  0.26 334.4
 BIS 20031214  0.79  0.53  0.00  0.35  0.35 330.5
 BIS 20031215  0.76  0.48  0.25  0.17  0.12 343.1
 BIS 20031216  0.76  0.60  0.31  0.34  0.16 341.1
 BIS 20031217  0.77  0.57  0.16  0.32  0.31 333.7
 BIS 20031218  0.70  0.61  0.54  0.28  0.09 370.0
 BIS 20031219  0.77  0.70  0.46  0.36  0.17 335.9
 BIS 20031220  0.79  0.68  0.39  0.38  0.15 327.5
 BIS 20031221  0.80  0.59  0.18  0.37  0.20 325.4
 BIS 20031222  0.75  0.64  0.58  0.21  0.04 343.4
 BIS 20031223  0.77  0.66  0.58  0.22  0.04 337.7
 BIS 20031224  0.77  0.74  0.68  0.28  0.04 336.9
 BIS 20031225  0.80  0.55  0.02  0.40  0.31 325.9
 BIS 20031226  0.82  0.44  0.00  0.21  0.22 316.3
 BIS 20031227  0.81  0.34  0.00  0.07  0.15 324.0
 BIS 20031228  0.75  0.31  0.00  0.04  0.19 347.6
 BIS 20031229  0.73  0.47  0.21  0.21  0.14 356.9
 BIS 20031230  0.74  0.33  0.00  0.11  0.17 350.8
 BIS 20031231  0.75  0.60  0.22  0.42  0.22 351.3
